date,ticker,open,high,low,close,volume
2020-01-02,MWG,35.42,36.35,35.33,36.35,716290
2020-01-03,MWG,36.35,36.57,35.79,35.82,791020
2020-01-06,MWG,35.67,35.85,35.42,35.64,389250
2020-01-07,MWG,35.64,35.92,35.2,35.92,648230
2020-01-08,MWG,35.42,35.73,35.05,35.05,742390
2020-01-09,MWG,35.39,35.73,35.23,35.58,318070
2020-01-10,MWG,35.61,35.92,35.51,35.76,412180
2020-01-13,MWG,35.58,35.82,35.45,35.58,288240
2020-01-14,MWG,35.67,35.67,35.36,35.39,320810
2020-01-15,MWG,35.39,35.48,35.33,35.42,293160
