forecast_date,target_date,target_return,historical_quantile,historical_var,historical_violation,historical_exceedance,ewma_quantile,ewma_var,ewma_violation,ewma_exceedance,both_violation,historical_only,ewma_only,exception_type
2022-05-10,2022-05-11,0.0105751915442737,-0.0224615910766973,0.0224615910766973,False,0.0,-0.03979593022509583,0.03979593022509583,False,0.0,False,False,False,none
2022-05-11,2022-05-12,-0.0559807548391082,-0.0224615910766973,0.0224615910766973,True,0.0335191637624109,-0.038818133820414005,0.038818133820414005,True,0.017162621018694195,True,False,False,both
2022-05-12,2022-05-13,-0.0504911763195256,-0.0238701339732623,0.0238701339732623,True,0.0266210423462633,-0.04387666666724069,0.04387666666724069,True,0.006614509652284911,True,False,False,both
2022-05-13,2022-05-16,-0.0034088569039605,-0.0255185564534699,0.0255185564534699,False,0.0,-0.04715396314148904,0.04715396314148904,False,0.0,False,False,False,none
2022-05-16,2022-05-17,0.0640390255775862,-0.0255185564534699,0.0255185564534699,False,0.0,-0.04573808937880107,0.04573808937880107,False,0.0,False,False,False,none
2022-05-17,2022-05-18,-0.0019364316239316,-0.0255185564534699,0.0255185564534699,False,0.0,-0.051304775149817086,0.051304775149817086,False,0.0,False,False,False,none
2022-05-18,2022-05-19,-0.0061579727861843,-0.0255185564534699,0.0255185564534699,False,0.0,-0.04974794332941859,0.04974794332941859,False,0.0,False,False,False,none
2022-05-19,2022-05-20,0.0019629660679956,-0.0255185564534699,0.0255185564534699,False,0.0,-0.04829619185944029,0.04829619185944029,False,0.0,False,False,False,none
2022-05-20,2022-05-23,-0.0193580884480382,-0.0255185564534699,0.0255185564534699,False,0.0,-0.046831574018471774,0.046831574018471774,False,0.0,False,False,False,none
2022-05-23,2022-05-24,-0.0051761748909557,-0.0255185564534699,0.0255185564534699,False,0.0,-0.04606990721318331,0.04606990721318331,False,0.0,False,False,False,none
2022-05-24,2022-05-25,0.0338340978263341,-0.0255185564534699,0.0255185564534699,False,0.0,-0.044715092669943654,0.044715092669943654,False,0.0,False,False,False,none
2022-05-25,2022-05-26,0.0072022445325956,-0.0255185564534699,0.0255185564534699,False,0.0,-0.045445602351297604,0.045445602351297604,False,0.0,False,False,False,none
2022-05-26,2022-05-27,0.0422897590198742,-0.0255185564534699,0.0255185564534699,False,0.0,-0.04415659833661665,0.04415659833661665,False,0.0,False,False,False,none
2022-05-27,2022-05-30,-0.0048912313679913,-0.0255185564534699,0.0255185564534699,False,0.0,-0.0460775037416091,0.0460775037416091,False,0.0,False,False,False,none
2022-05-30,2022-05-31,-0.0120397996110911,-0.0255185564534699,0.0255185564534699,False,0.0,-0.044717243192241705,0.044717243192241705,False,0.0,False,False,False,none
2022-05-31,2022-06-01,0.0039177594438722,-0.0255185564534699,0.0255185564534699,False,0.0,-0.04362551019257199,0.04362551019257199,False,0.0,False,False,False,none
2022-06-01,2022-06-02,-0.0075893090626393,-0.0255185564534699,0.0255185564534699,False,0.0,-0.04232594533204525,0.04232594533204525,False,0.0,False,False,False,none
2022-06-02,2022-06-03,0.0224561144840362,-0.0255185564534699,0.0255185564534699,False,0.0,-0.04115029137067109,0.04115029137067109,False,0.0,False,False,False,none
2022-06-03,2022-06-06,-0.0006506831483871,-0.0255185564534699,0.0255185564534699,False,0.0,-0.04090973360825301,0.04090973360825301,False,0.0,False,False,False,none
2022-06-06,2022-06-07,0.0051949172684222,-0.0255185564534699,0.0255185564534699,False,0.0,-0.03966432471923717,0.03966432471923717,False,0.0,False,False,False,none
2022-06-07,2022-06-08,-0.0040031712493952,-0.0255185564534699,0.0255185564534699,False,0.0,-0.038512907356272615,0.038512907356272615,False,0.0,False,False,False,none
2022-06-08,2022-06-09,0.0087150403240225,-0.024426287098744,0.024426287098744,False,0.0,-0.03737446765877488,0.03737446765877488,False,0.0,False,False,False,none
2022-06-09,2022-06-10,-0.0234135781158759,-0.024426287098744,0.024426287098744,False,0.0,-0.036405621231937836,0.036405621231937836,False,0.0,False,False,False,none
2022-06-10,2022-06-13,-0.0569580130322258,-0.0248215851080193,0.0248215851080193,True,0.0321364279242065,-0.03653542293991979,0.03653542293991979,True,0.020422590092306007,True,False,False,both
2022-06-13,2022-06-14,0.0037575944112016,-0.0263558632406176,0.0263558632406176,False,0.0,-0.042206502122339964,0.042206502122339964,False,0.0,False,False,False,none
2022-06-14,2022-06-15,0.0050715568503915,-0.0263558632406176,0.0263558632406176,False,0.0,-0.040948718538253714,0.040948718538253714,False,0.0,False,False,False,none
2022-06-15,2022-06-16,0.0467534334922854,-0.0263558632406176,0.0263558632406176,False,0.0,-0.03975380489232142,0.03975380489232142,False,0.0,False,False,False,none
2022-06-16,2022-06-17,-0.0090622252246455,-0.0263558632406176,0.0263558632406176,False,0.0,-0.04289968855287898,0.04289968855287898,False,0.0,False,False,False,none
2022-06-17,2022-06-20,-0.0392987139294633,-0.0263558632406176,0.0263558632406176,True,0.012942850688845698,-0.041752744488074235,0.041752744488074235,False,0.0,False,True,False,historical_only
2022-06-20,2022-06-21,-0.0246479020112733,-0.0277163307765693,0.0277163307765693,False,0.0,-0.04346721582259052,0.04346721582259052,False,0.0,False,False,False,none
2022-06-21,2022-06-22,-0.0226047243951319,-0.0277163307765693,0.0277163307765693,False,0.0,-0.04329728716037152,0.04329728716037152,False,0.0,False,False,False,none
2022-06-22,2022-06-23,0.021472479808832,-0.0277163307765693,0.0277163307765693,False,0.0,-0.04295490009251141,0.04295490009251141,False,0.0,False,False,False,none
2022-06-23,2022-06-24,-0.0027954501638712,-0.0277163307765693,0.0277163307765693,False,0.0,-0.04253542414077198,0.04253542414077198,False,0.0,False,False,False,none
2022-06-24,2022-06-27,0.0187554155879819,-0.0277163307765693,0.0277163307765693,False,0.0,-0.04125500119186324,0.04125500119186324,False,0.0,False,False,False,none
2022-06-27,2022-06-28,0.0125697465653958,-0.0277163307765693,0.0277163307765693,False,0.0,-0.04070576918792217,0.04070576918792217,False,0.0,False,False,False,none
2022-06-28,2022-06-29,0.0058043442334489,-0.0277163307765693,0.0277163307765693,False,0.0,-0.03978932494498238,0.03978932494498238,False,0.0,False,False,False,none
2022-06-29,2022-06-30,-0.0274570366022427,-0.0277163307765693,0.0277163307765693,False,0.0,-0.03864800136124389,0.03864800136124389,False,0.0,False,False,False,none
2022-06-30,2022-07-01,0.0027050502208086,-0.0280711130377003,0.0280711130377003,False,0.0,-0.03906953637703948,0.03906953637703948,False,0.0,False,False,False,none
2022-07-01,2022-07-04,-0.0227000060741805,-0.0280711130377003,0.0280711130377003,False,0.0,-0.03789499687563825,0.03789499687563825,False,0.0,False,False,False,none
2022-07-04,2022-07-05,-0.0176412620460313,-0.0280711130377003,0.0280711130377003,False,0.0,-0.03786181922288091,0.03786181922288091,False,0.0,False,False,False,none
2022-07-05,2022-07-06,-0.0220756974278101,-0.0280711130377003,0.0280711130377003,False,0.0,-0.037390192753622604,0.037390192753622604,False,0.0,False,False,False,none
2022-07-06,2022-07-07,0.0030210953351278,-0.0271022543411116,0.0271022543411116,False,0.0,-0.037326338080087194,0.037326338080087194,False,0.0,False,False,False,none
2022-07-07,2022-07-08,0.0180628952752846,-0.0271022543411116,0.0271022543411116,False,0.0,-0.03620969201844583,0.03620969201844583,False,0.0,False,False,False,none
2022-07-08,2022-07-11,-0.011615462291187,-0.0271022543411116,0.0271022543411116,False,0.0,-0.03585299504304592,0.03585299504304592,False,0.0,False,False,False,none
2022-07-11,2022-07-12,0.0060491248055054,-0.0271022543411116,0.0271022543411116,False,0.0,-0.035074389026395314,0.035074389026395314,False,0.0,False,False,False,none
2022-07-12,2022-07-13,-0.0080733821796936,-0.0263558632406176,0.0263558632406176,False,0.0,-0.034093108686990795,0.034093108686990795,False,0.0,False,False,False,none
2022-07-13,2022-07-14,-0.0056237247186757,-0.0263558632406176,0.0263558632406176,False,0.0,-0.03321415984924266,0.03321415984924266,False,0.0,False,False,False,none
2022-07-14,2022-07-15,0.0066377379156564,-0.0253770308609481,0.0253770308609481,False,0.0,-0.0322819386974299,0.0322819386974299,False,0.0,False,False,False,none
2022-07-15,2022-07-18,-0.0079706007911983,-0.0253770308609481,0.0253770308609481,False,0.0,-0.03141255252446658,0.03141255252446658,False,0.0,False,False,False,none
2022-07-18,2022-07-19,-0.0122663080945193,-0.0253770308609481,0.0253770308609481,False,0.0,-0.030624444757460727,0.030624444757460727,False,0.0,False,False,False,none
2022-07-19,2022-07-20,0.0174324337379664,-0.0240924562583444,0.0240924562583444,False,0.0,-0.030100002648973622,0.030100002648973622,False,0.0,False,False,False,none
2022-07-20,2022-07-21,0.0215099971856114,-0.0240924562583444,0.0240924562583444,False,0.0,-0.03001634162732341,0.03001634162732341,False,0.0,False,False,False,none
2022-07-21,2022-07-22,-0.0048739269562226,-0.0240924562583444,0.0240924562583444,False,0.0,-0.030364946337943538,0.030364946337943538,False,0.0,False,False,False,none
2022-07-22,2022-07-25,-0.0095121275610886,-0.0240924562583444,0.0240924562583444,False,0.0,-0.029505328431375995,0.029505328431375995,False,0.0,False,False,False,none
2022-07-25,2022-07-26,-0.0077555469158649,-0.0240924562583444,0.0240924562583444,False,0.0,-0.028862059670886484,0.028862059670886484,False,0.0,False,False,False,none
2022-07-26,2022-07-27,-0.0093012456968529,-0.0240924562583444,0.0240924562583444,False,0.0,-0.02815672998163723,0.02815672998163723,False,0.0,False,False,False,none
2022-07-27,2022-07-28,0.0005330896989334,-0.0240924562583444,0.0240924562583444,False,0.0,-0.027554986215858238,0.027554986215858238,False,0.0,False,False,False,none
2022-07-28,2022-07-29,-0.0092435657474927,-0.0240924562583444,0.0240924562583444,False,0.0,-0.02671641371640713,0.02671641371640713,False,0.0,False,False,False,none
2022-07-29,2022-08-01,0.0236031948943672,-0.0240924562583444,0.0240924562583444,False,0.0,-0.026168894197806592,0.026168894197806592,False,0.0,False,False,False,none
2022-08-01,2022-08-02,0.0093256148071253,-0.0240924562583444,0.0240924562583444,False,0.0,-0.027095379907089965,0.027095379907089965,False,0.0,False,False,False,none
2022-08-02,2022-08-03,0.010585956629003,-0.0240924562583444,0.0240924562583444,False,0.0,-0.026537287545710983,0.026537287545710983,False,0.0,False,False,False,none
2022-08-03,2022-08-04,0.0085293160482948,-0.0240924562583444,0.0240924562583444,False,0.0,-0.02607998018892038,0.02607998018892038,False,0.0,False,False,False,none
2022-08-04,2022-08-05,-0.006155242885472,-0.0240924562583444,0.0240924562583444,False,0.0,-0.02551793520647299,0.02551793520647299,False,0.0,False,False,False,none
2022-08-05,2022-08-08,0.0060630417097057,-0.0240924562583444,0.0240924562583444,False,0.0,-0.024864541300654883,0.024864541300654883,False,0.0,False,False,False,none
2022-08-08,2022-08-09,0.0099879780944048,-0.0240924562583444,0.0240924562583444,False,0.0,-0.024230520278360684,0.024230520278360684,False,0.0,False,False,False,none
2022-08-09,2022-08-10,-0.0032591434119324,-0.0240924562583444,0.0240924562583444,False,0.0,-0.023834539631021792,0.023834539631021792,False,0.0,False,False,False,none
2022-08-10,2022-08-11,-0.008728710986029,-0.0240924562583444,0.0240924562583444,False,0.0,-0.02314572232990541,0.02314572232990541,False,0.0,False,False,False,none
2022-08-11,2022-08-12,0.0097181477644161,-0.0240924562583444,0.0240924562583444,False,0.0,-0.02271451474250908,0.02271451474250908,False,0.0,False,False,False,none
2022-08-12,2022-08-15,0.0206389642552056,-0.0240924562583444,0.0240924562583444,False,0.0,-0.02236790802826479,0.02236790802826479,False,0.0,False,False,False,none
2022-08-15,2022-08-16,0.0120232318998789,-0.0240924562583444,0.0240924562583444,False,0.0,-0.02322611072956466,0.02322611072956466,False,0.0,False,False,False,none
2022-08-16,2022-08-17,-0.0099852932460375,-0.0240924562583444,0.0240924562583444,False,0.0,-0.023033705315895114,0.023033705315895114,False,0.0,False,False,False,none
2022-08-17,2022-08-18,-0.0045569263814126,-0.0240924562583444,0.0240924562583444,False,0.0,-0.022691496950745557,0.022691496950745557,False,0.0,False,False,False,none
2022-08-18,2022-08-19,-0.0129175138169876,-0.0240924562583444,0.0240924562583444,False,0.0,-0.02207670089163828,0.02207670089163828,False,0.0,False,False,False,none
2022-08-19,2022-08-22,0.0064980958096616,-0.0240924562583444,0.0240924562583444,False,0.0,-0.02202782442567143,0.02202782442567143,False,0.0,False,False,False,none
2022-08-22,2022-08-23,0.0070339945590989,-0.0230924706971129,0.0230924706971129,False,0.0,-0.02151664659696962,0.02151664659696962,False,0.0,False,False,False,none
2022-08-23,2022-08-24,-0.0018502366248039,-0.0226571293186086,0.0226571293186086,False,0.0,-0.021052787445831975,0.021052787445831975,False,0.0,False,False,False,none
2022-08-24,2022-08-25,0.0132097855293363,-0.0226571293186086,0.0226571293186086,False,0.0,-0.02042504328432413,0.02042504328432413,False,0.0,False,False,False,none
2022-08-25,2022-08-26,0.0171964127399744,-0.0226571293186086,0.0226571293186086,False,0.0,-0.020505565958646013,0.020505565958646013,False,0.0,False,False,False,none
2022-08-26,2022-08-29,-0.0014911242385919,-0.0226571293186086,0.0226571293186086,False,0.0,-0.021053598021641716,0.021053598021641716,False,0.0,False,False,False,none
2022-08-29,2022-08-30,-0.0028971699000962,-0.0226571293186086,0.0226571293186086,False,0.0,-0.02042105993712661,0.02042105993712661,False,0.0,False,False,False,none
2022-08-30,2022-08-31,0.0033693216889771,-0.0226571293186086,0.0226571293186086,False,0.0,-0.01983333208323883,0.01983333208323883,False,0.0,False,False,False,none
2022-08-31,2022-09-05,0.0047637194525326,-0.0226571293186086,0.0226571293186086,False,0.0,-0.01927698760023591,0.01927698760023591,False,0.0,False,False,False,none
2022-09-05,2022-09-06,-0.0046976556913354,-0.0226571293186086,0.0226571293186086,False,0.0,-0.018788026332661703,0.018788026332661703,False,0.0,False,False,False,none
2022-09-06,2022-09-07,-0.0247836391418192,-0.0226571293186086,0.0226571293186086,True,0.002126509823210599,-0.01831373496618455,0.01831373496618455,True,0.006469904175634648,True,False,False,both
2022-09-07,2022-09-08,0.0064220713200118,-0.0230924706971129,0.0230924706971129,False,0.0,-0.02037102532132884,0.02037102532132884,False,0.0,False,False,False,none
2022-09-08,2022-09-09,0.0123823425718406,-0.0230924706971129,0.0230924706971129,False,0.0,-0.019919212735715876,0.019919212735715876,False,0.0,False,False,False,none
2022-09-09,2022-09-12,0.0104945870593609,-0.0230924706971129,0.0230924706971129,False,0.0,-0.019946372101700877,0.019946372101700877,False,0.0,False,False,False,none
2022-09-12,2022-09-13,-0.0010260885683495,-0.0230924706971129,0.0230924706971129,False,0.0,-0.01979558073135042,0.01979558073135042,False,0.0,False,False,False,none
2022-09-13,2022-09-14,-0.0041680217138982,-0.0230924706971129,0.0230924706971129,False,0.0,-0.019196979675083253,0.019196979675083253,False,0.0,False,False,False,none
2022-09-14,2022-09-15,-0.0017206658973046,-0.0230924706971129,0.0230924706971129,False,0.0,-0.01868776858605185,0.01868776858605185,False,0.0,False,False,False,none
2022-09-15,2022-09-16,-0.0217265345413631,-0.0230924706971129,0.0230924706971129,False,0.0,-0.018131722194890447,0.018131722194890447,True,0.003594812346472652,False,False,True,ewma_only
2022-09-16,2022-09-19,-0.0096519504410865,-0.0230924706971129,0.0230924706971129,False,0.0,-0.019638269948560345,0.019638269948560345,False,0.0,False,False,False,none
2022-09-19,2022-09-20,0.0120560171047355,-0.0230924706971129,0.0230924706971129,False,0.0,-0.01943308718098007,0.01943308718098007,False,0.0,False,False,False,none
2022-09-20,2022-09-21,-0.0137619292259463,-0.0230924706971129,0.0230924706971129,False,0.0,-0.019457153728999546,0.019457153728999546,False,0.0,False,False,False,none
2022-09-21,2022-09-22,0.0044497660497561,-0.0230924706971129,0.0230924706971129,False,0.0,-0.01966240745262104,0.01966240745262104,False,0.0,False,False,False,none
2022-09-22,2022-09-23,-0.0096611395282352,-0.0230924706971129,0.0230924706971129,False,0.0,-0.019147529978688644,0.019147529978688644,False,0.0,False,False,False,none
2022-09-23,2022-09-26,-0.0149365188434135,-0.0230924706971129,0.0230924706971129,False,0.0,-0.01896791946278805,0.01896791946278805,False,0.0,False,False,False,none
2022-09-26,2022-09-27,-0.0085008900162612,-0.0230924706971129,0.0230924706971129,False,0.0,-0.019349712906907325,0.019349712906907325,False,0.0,False,False,False,none
2022-09-27,2022-09-28,-0.0296056052013146,-0.0230924706971129,0.0230924706971129,True,0.0065131345042017015,-0.019070335428205416,0.019070335428205416,True,0.010535269773109184,True,False,False,both
2022-09-28,2022-09-29,-0.011688632461688,-0.0240924562583444,0.0240924562583444,False,0.0,-0.02200318705322695,0.02200318705322695,False,0.0,False,False,False,none
2022-09-29,2022-09-30,0.0081076469173086,-0.0240924562583444,0.0240924562583444,False,0.0,-0.021846518649754735,0.021846518649754735,False,0.0,False,False,False,none
2022-09-30,2022-10-03,-0.0602543007172786,-0.0240924562583444,0.0240924562583444,True,0.0361618444589342,-0.021431400236901786,0.021431400236901786,True,0.038822900480376815,True,False,False,both
2022-10-03,2022-10-04,-0.0049481584996136,-0.0247225574330735,0.0247225574330735,False,0.0,-0.03195478463252525,0.03195478463252525,False,0.0,False,False,False,none
2022-10-04,2022-10-05,0.0164037140105653,-0.0247225574330735,0.0247225574330735,False,0.0,-0.031045391945567408,0.031045391945567408,False,0.0,False,False,False,none
2022-10-05,2022-10-06,-0.0513854342451004,-0.0247225574330735,0.0247225574330735,True,0.0266628768120269,-0.030816685982747675,0.030816685982747675,True,0.020568748262352724,True,False,False,both
2022-10-06,2022-10-07,-0.0412946015058279,-0.0254381125696938,0.0254381125696938,True,0.0158564889361341,-0.036349983026858074,0.036349983026858074,True,0.004944618478969827,True,False,False,both
2022-10-07,2022-10-10,0.0334525858463251,-0.0267894860042222,0.0267894860042222,False,0.0,-0.038972537934148656,0.038972537934148656,False,0.0,False,False,False,none
2022-10-10,2022-10-11,-0.0390758523727863,-0.0267894860042222,0.0267894860042222,True,0.012286366368564103,-0.0401171987286652,0.0401171987286652,False,0.0,False,True,False,historical_only
2022-10-11,2022-10-12,0.0421033887596884,-0.0286387493317322,0.0286387493317322,False,0.0,-0.04196064255785684,0.04196064255785684,False,0.0,False,False,False,none
2022-10-12,2022-10-13,0.0175752547795387,-0.0286387493317322,0.0286387493317322,False,0.0,-0.04407743243033072,0.04407743243033072,False,0.0,False,False,False,none
2022-10-13,2022-10-14,0.017128297033236,-0.0286387493317322,0.0286387493317322,False,0.0,-0.043317360233924886,0.043317360233924886,False,0.0,False,False,False,none
2022-10-14,2022-10-17,-0.0100328339849048,-0.0286387493317322,0.0286387493317322,False,0.0,-0.042560956077277556,0.042560956077277556,False,0.0,False,False,False,none
2022-10-17,2022-10-18,-0.0010674464251495,-0.0286387493317322,0.0286387493317322,False,0.0,-0.04146189720137427,0.04146189720137427,False,0.0,False,False,False,none
2022-10-18,2022-10-19,-0.005499970624924,-0.0286387493317322,0.0286387493317322,False,0.0,-0.04020110138957316,0.04020110138957316,False,0.0,False,False,False,none
2022-10-19,2022-10-20,0.0014794225389878,-0.0286387493317322,0.0286387493317322,False,0.0,-0.03903935640701727,0.03903935640701727,False,0.0,False,False,False,none
2022-10-20,2022-10-21,-0.0616907553360183,-0.0286387493317322,0.0286387493317322,True,0.03305200600428611,-0.03785475351495622,0.03785475351495622,True,0.023836001821062082,True,False,False,both
2022-10-21,2022-10-24,-0.0458236290203585,-0.0296212186438982,0.0296212186438982,True,0.016202410376460297,-0.04432607164259417,0.04432607164259417,True,0.0014975573777643303,True,False,False,both
2022-10-24,2022-10-25,0.0331819028076257,-0.0348270157804651,0.0348270157804651,False,0.0,-0.046773704217079215,0.046773704217079215,False,0.0,False,False,False,none
2022-10-25,2022-10-26,-0.0016104092543261,-0.0348270157804651,0.0348270157804651,False,0.0,-0.04727840014672455,0.04727840014672455,False,0.0,False,False,False,none
2022-10-26,2022-10-27,0.0279333000494947,-0.0348270157804651,0.0348270157804651,False,0.0,-0.04584270159477888,0.04584270159477888,False,0.0,False,False,False,none
2022-10-27,2022-10-28,-0.0157231913180724,-0.0348270157804651,0.0348270157804651,False,0.0,-0.04584891748026673,0.04584891748026673,False,0.0,False,False,False,none
2022-10-28,2022-10-31,-0.03027675586511,-0.0348270157804651,0.0348270157804651,False,0.0,-0.04490130848358334,0.04490130848358334,False,0.0,False,False,False,none
2022-10-31,2022-11-01,-0.0240631410709734,-0.0351162589443318,0.0351162589443318,False,0.0,-0.04521025573460866,0.04521025573460866,False,0.0,False,False,False,none
2022-11-01,2022-11-02,-0.0126731953859587,-0.0351162589443318,0.0351162589443318,False,0.0,-0.04489237588007735,0.04489237588007735,False,0.0,False,False,False,none
2022-11-02,2022-11-03,0.0077093915915844,-0.0351162589443318,0.0351162589443318,False,0.0,-0.04382325989937313,0.04382325989937313,False,0.0,False,False,False,none
2022-11-03,2022-11-04,-0.0406585325207331,-0.0351162589443318,0.0351162589443318,True,0.005542273576401302,-0.04260161516380598,0.04260161516380598,False,0.0,False,True,False,historical_only
2022-11-04,2022-11-07,-0.0461089602854831,-0.0391503181681133,0.0391503181681133,True,0.006958642117369802,-0.04443375328903993,0.04443375328903993,True,0.0016752069964431696,True,False,False,both
2022-11-07,2022-11-08,0.0031588755631444,-0.0392593527887716,0.0392593527887716,False,0.0,-0.04691505012185014,0.04691505012185014,False,0.0,False,False,False,none
2022-11-08,2022-11-09,0.0060974963691482,-0.0392593527887716,0.0392593527887716,False,0.0,-0.04550363114456519,0.04550363114456519,False,0.0,False,False,False,none
2022-11-09,2022-11-10,-0.0502992257172326,-0.0392593527887716,0.0392593527887716,True,0.011039872928461002,-0.044185756296549646,0.044185756296549646,True,0.006113469420682957,True,False,False,both
2022-11-10,2022-11-11,0.0095199285779648,-0.0400466141546616,0.0400466141546616,False,0.0,-0.04739136691152732,0.04739136691152732,False,0.0,False,False,False,none
2022-11-11,2022-11-14,-0.0301887843787106,-0.0400466141546616,0.0400466141546616,False,0.0,-0.04610745283199706,0.04610745283199706,False,0.0,False,False,False,none
2022-11-14,2022-11-15,-0.0379655721132695,-0.0400466141546616,0.0400466141546616,False,0.0,-0.04632803965052497,0.04632803965052497,False,0.0,False,False,False,none
2022-11-15,2022-11-16,0.0629508878765987,-0.0400466141546616,0.0400466141546616,False,0.0,-0.04744990783180261,0.04744990783180261,False,0.0,False,False,False,none
2022-11-16,2022-11-17,0.0418411955115185,-0.0400466141546616,0.0400466141546616,False,0.0,-0.05253282881092051,0.05253282881092051,False,0.0,False,False,False,none
2022-11-17,2022-11-18,0.0249447889932075,-0.0400466141546616,0.0400466141546616,False,0.0,-0.0536498796029521,0.0536498796029521,False,0.0,False,False,False,none
2022-11-18,2022-11-21,-0.0216568626285707,-0.0400466141546616,0.0400466141546616,False,0.0,-0.05297755424283306,0.05297755424283306,False,0.0,False,False,False,none
2022-11-21,2022-11-22,-0.0050588593890101,-0.0400466141546616,0.0400466141546616,False,0.0,-0.05209953136942114,0.05209953136942114,False,0.0,False,False,False,none
2022-11-22,2022-11-23,-0.0202329421990438,-0.0400466141546616,0.0400466141546616,False,0.0,-0.05055347588771724,0.05055347588771724,False,0.0,False,False,False,none
2022-11-23,2022-11-24,-0.009448244728148,-0.0400466141546616,0.0400466141546616,False,0.0,-0.04968670953939111,0.04968670953939111,False,0.0,False,False,False,none
2022-11-24,2022-11-25,0.0300090027349455,-0.0400466141546616,0.0400466141546616,False,0.0,-0.04832322714175796,0.04832322714175796,False,0.0,False,False,False,none
2022-11-25,2022-11-28,0.0542329872878249,-0.0400466141546616,0.0400466141546616,False,0.0,-0.04838608550435287,0.04838608550435287,False,0.0,False,False,False,none
2022-11-28,2022-11-29,0.0434369449728073,-0.0400466141546616,0.0400466141546616,False,0.0,-0.05175128871545311,0.05175128871545311,False,0.0,False,False,False,none
2022-11-29,2022-11-30,0.0304302831619331,-0.0400466141546616,0.0400466141546616,False,0.0,-0.05313932752685668,0.05313932752685668,False,0.0,False,False,False,none
2022-11-30,2022-12-01,-0.0034453870025946,-0.0400466141546616,0.0400466141546616,False,0.0,-0.052959240768938064,0.052959240768938064,False,0.0,False,False,False,none
2022-12-01,2022-12-02,0.0571288055481456,-0.0400466141546616,0.0400466141546616,False,0.0,-0.05136465041416973,0.05136465041416973,False,0.0,False,False,False,none
2022-12-02,2022-12-05,0.01748479360471,-0.0400466141546616,0.0400466141546616,False,0.0,-0.05486194193092628,0.05486194193092628,False,0.0,False,False,False,none
2022-12-05,2022-12-06,-0.0557368566150412,-0.0400466141546616,0.0400466141546616,True,0.015690242460379603,-0.05365510892086126,0.05365510892086126,True,0.0020817476941799376,True,False,False,both
2022-12-06,2022-12-07,-0.0003658267978896,-0.0410083704625352,0.0410083704625352,False,0.0,-0.05666074912377229,0.05666074912377229,False,0.0,False,False,False,none
2022-12-07,2022-12-08,0.0225964693186582,-0.0410083704625352,0.0410083704625352,False,0.0,-0.054934832179970076,0.054934832179970076,False,0.0,False,False,False,none
2022-12-08,2022-12-09,0.0110387229325915,-0.0410083704625352,0.0410083704625352,False,0.0,-0.05403381106124777,0.05403381106124777,False,0.0,False,False,False,none
2022-12-09,2022-12-12,-0.016791763871513,-0.0410083704625352,0.0410083704625352,False,0.0,-0.052576176680172504,0.052576176680172504,False,0.0,False,False,False,none
2022-12-12,2022-12-13,0.0117318430767768,-0.0410083704625352,0.0410083704625352,False,0.0,-0.051421502663660246,0.051421502663660246,False,0.0,False,False,False,none
2022-12-13,2022-12-14,-0.000118808429673,-0.0410083704625352,0.0410083704625352,False,0.0,-0.05007857340016826,0.05007857340016826,False,0.0,False,False,False,none
2022-12-14,2022-12-15,0.0126046062761381,-0.0410083704625352,0.0410083704625352,False,0.0,-0.048553001908892675,0.048553001908892675,False,0.0,False,False,False,none
2022-12-15,2022-12-16,0.0249693044012221,-0.0410083704625352,0.0410083704625352,False,0.0,-0.04734702869393022,0.04734702869393022,False,0.0,False,False,False,none
2022-12-16,2022-12-19,-0.0169303382434841,-0.0410083704625352,0.0410083704625352,False,0.0,-0.04699410118544414,0.04699410118544414,False,0.0,False,False,False,none
2022-12-19,2022-12-20,-0.0211255993699313,-0.0410083704625352,0.0410083704625352,False,0.0,-0.046070264162193474,0.046070264162193474,False,0.0,False,False,False,none
2022-12-20,2022-12-21,5.544796397701391e-05,-0.0410083704625352,0.0410083704625352,False,0.0,-0.045470525166032276,0.045470525166032276,False,0.0,False,False,False,none
2022-12-21,2022-12-22,0.0007531254707034,-0.0410083704625352,0.0410083704625352,False,0.0,-0.04408531545118066,0.04408531545118066,False,0.0,False,False,False,none
2022-12-22,2022-12-23,-0.0112445851888217,-0.0410083704625352,0.0410083704625352,False,0.0,-0.04274337622194047,0.04274337622194047,False,0.0,False,False,False,none
2022-12-23,2022-12-26,-0.0529449339144818,-0.0410083704625352,0.0410083704625352,True,0.011936563451946602,-0.04168815042735905,0.04168815042735905,True,0.011256783487122751,True,False,False,both
2022-12-26,2022-12-27,0.0322878373720194,-0.0437855666388196,0.0437855666388196,False,0.0,-0.04570200239191192,0.04570200239191192,False,0.0,False,False,False,none
2022-12-27,2022-12-28,-0.0060223855853627,-0.0437855666388196,0.0437855666388196,False,0.0,-0.046179921020221615,0.046179921020221615,False,0.0,False,False,False,none
2022-12-28,2022-12-29,-0.006731596550821,-0.0437855666388196,0.0437855666388196,False,0.0,-0.04483879638484032,0.04483879638484032,False,0.0,False,False,False,none
2022-12-29,2022-12-30,0.0029940119760479,-0.0437855666388196,0.0437855666388196,False,0.0,-0.043557348461376585,0.043557348461376585,False,0.0,False,False,False,none
2022-12-30,2023-01-03,0.044666710216314,-0.0437855666388196,0.0437855666388196,False,0.0,-0.042247641539656086,0.042247641539656086,False,0.0,False,False,False,none
2023-01-03,2023-01-04,-0.0005986983754159,-0.0437855666388196,0.0437855666388196,False,0.0,-0.04473973225981411,0.04473973225981411,False,0.0,False,False,False,none
