target_date,actual_return,historical_quantile_return,historical_var,historical_violation,historical_pinball_loss,ewma_quantile_return,ewma_var,ewma_violation,ewma_pinball_loss,gb_quantile_return,gb_var,gb_violation,gb_pinball_loss,gb_minus_historical_pinball,gb_minus_ewma_pinball,ewma_minus_historical_pinball,gb_minus_historical_var,gb_minus_ewma_var,ewma_minus_historical_var,abs_gb_historical_quantile_diff,abs_gb_ewma_quantile_diff,abs_ewma_historical_quantile_diff,lowest_pinball_loss,lowest_pinball_method
2025-01-07,0.002379021647074,-0.017411337966226,0.017411337966226,False,0.000989517980665,-0.0179935306151771,0.0179935306151771,False,0.0010186276131125551,-0.0193652154374566,0.0193652154374566,False,0.00108721185422653,9.769387356153001e-05,6.858424111397493e-05,2.9109632447555083e-05,0.0019538774712305994,0.0013716848222794994,0.0005821926489510999,0.0019538774712305994,0.0013716848222794994,0.0005821926489510999,0.000989517980665,historical_simulation
2025-01-08,0.0044331299374319,-0.017411337966226,0.017411337966226,False,0.0010922233951828951,-0.0174716878508853,0.0174716878508853,False,0.0010952408894158601,-0.0195343768344726,0.0195343768344726,False,0.0011983753385952252,0.0001061519434123301,0.0001031344491793651,3.0174942329650074e-06,0.0021230388682466003,0.002062688983587302,6.0349884659298414e-05,0.0021230388682466003,0.002062688983587302,6.0349884659298414e-05,0.0010922233951828951,historical_simulation
2025-01-09,-0.0044299970570219,-0.017411337966226,0.017411337966226,False,0.0006490670454602052,-0.0170333363800778,0.0170333363800778,False,0.0006301669661527951,-0.0175189367838169,0.0175189367838169,False,0.00065444698633975,5.3799408795448655e-06,2.4280020186954977e-05,-1.890007930741011e-05,0.00010759881759089818,0.0004856004037391004,-0.00037800158614820223,0.00010759881759089818,0.0004856004037391004,0.00037800158614820223,0.0006301669661527951,ewma
2025-01-10,-0.010203160027968,-0.017411337966226,0.017411337966226,False,0.00036040889691290007,-0.0166106060182589,0.0166106060182589,False,0.0003203722995145451,-0.0220549980379194,0.0220549980379194,False,0.00059259190049757,0.00023218300358466995,0.00027221960098302493,-4.003659739835498e-05,0.004643660071693399,0.005444392019660498,-0.0008007319479670996,0.004643660071693399,0.005444392019660498,0.0008007319479670996,0.0003203722995145451,ewma
2025-01-13,0.0040683024709266,-0.017411337966226,0.017411337966226,False,0.00107398202185763,-0.0166209821953116,0.0166209821953116,False,0.00103446423331191,-0.0222195354320876,0.0222195354320876,False,0.00131439189515071,0.00024040987329308002,0.00027992766183880004,-3.951778854572002e-05,0.0048081974658615995,0.005598553236776001,-0.0007903557709144013,0.0048081974658615995,0.005598553236776001,0.0007903557709144013,0.00103446423331191,ewma
2025-01-14,-0.00695120952653,-0.017411337966226,0.017411337966226,False,0.0005230064219848001,-0.0161977901878197,0.0161977901878197,False,0.00046232903306448505,-0.017075030649289,0.017075030649289,False,0.00050619105613795,-1.6815365846850096e-05,4.386202307346494e-05,-6.0677388920315036e-05,-0.0003363073169370019,0.0008772404614692982,-0.0012135477784063,0.0003363073169370019,0.0008772404614692982,0.0012135477784063,0.00046232903306448505,ewma
2025-01-15,0.0060395924698202,-0.017411337966226,0.017411337966226,False,0.0011725465218023101,-0.0159521190677996,0.0159521190677996,False,0.00109958557688099,-0.018724772560848,0.018724772560848,False,0.0012382182515334101,6.567172973109998e-05,0.00013863267465242016,-7.296094492132018e-05,0.0013134345946219997,0.0027726534930484006,-0.001459218898426401,0.0013134345946219997,0.0027726534930484006,0.001459218898426401,0.00109958557688099,ewma
2025-01-16,0.0065917497517763,-0.017411337966226,0.017411337966226,False,0.0012001543859001152,-0.0156564124467211,0.0156564124467211,False,0.00111240810992487,-0.019247268773161,0.019247268773161,False,0.001291950926246865,9.179654034674987e-05,0.000179542816321995,-8.774627597524513e-05,0.0018359308069349975,0.0035908563264398993,-0.0017549255195049018,0.0018359308069349975,0.0035908563264398993,0.0017549255195049018,0.00111240810992487,ewma
2025-01-17,0.0076654057586352,-0.017411337966226,0.017411337966226,False,0.00125383718624306,-0.0154100420676896,0.0154100420676896,False,0.00115377239131624,-0.0233900800501801,0.0233900800501801,False,0.001552774290440765,0.0002989371041977049,0.000399001899124525,-0.00010006479492682008,0.005978742083954099,0.007980037982490501,-0.0020012958985364017,0.005978742083954099,0.007980037982490501,0.0020012958985364017,0.00115377239131624,ewma
2025-01-20,0.0004242176115947,-0.017411337966226,0.017411337966226,False,0.0008917777788910351,-0.0152564623810043,0.0152564623810043,False,0.00078403399962995,-0.0188262396635484,0.0188262396635484,False,0.0009625228637571549,7.074508486611987e-05,0.000178488864127205,-0.00010774377926108512,0.0014149016973223974,0.003569777282544099,-0.0021548755852217015,0.0014149016973223974,0.003569777282544099,0.0021548755852217015,0.00078403399962995,ewma
2025-01-21,-0.000967969380184,-0.017411337966226,0.017411337966226,False,0.0008221684293021,-0.0147926765391019,0.0147926765391019,False,0.000691235357945895,-0.0211288294290376,0.0211288294290376,False,0.0010080430024426799,0.00018587457314057985,0.00031680764449678483,-0.00013093307135620498,0.003717491462811598,0.006336152889935699,-0.0026186614271241013,0.003717491462811598,0.006336152889935699,0.0026186614271241013,0.000691235357945895,ewma
2025-01-22,-0.0040504022425889,-0.017411337966226,0.017411337966226,False,0.0006680467861818551,-0.0143473336325994,0.0143473336325994,False,0.000514846569500525,-0.0151873661709277,0.0151873661709277,False,0.00055684819641694,-0.00011119858976491514,4.2001626916415e-05,-0.00015320021668133014,-0.002223971795298301,0.0008400325383282996,-0.0030640043336266007,0.002223971795298301,0.0008400325383282996,0.0030640043336266007,0.000514846569500525,ewma
2025-01-23,0.0270147887826901,-0.017411337966226,0.017411337966226,False,0.0022213063374458054,-0.0140056564625239,0.0140056564625239,False,0.0020510222622607,-0.0158147981027857,0.0158147981027857,False,0.0021414793442737904,-7.982699317201497e-05,9.045708201309028e-05,-0.00017028407518510525,-0.0015965398634402994,0.0018091416402618021,-0.0034056815037021015,0.0015965398634402994,0.0018091416402618021,0.0034056815037021015,0.0020510222622607,ewma
2025-01-24,0.0018089611944557,-0.017411337966226,0.017411337966226,False,0.0009610149580340851,-0.017402846096092,0.017402846096092,False,0.0009605903645273849,-0.0193333548086411,0.0193333548086411,False,0.00105711580015484,9.610084212075486e-05,9.652543562745498e-05,-4.2459350670012025e-07,0.001922016842415098,0.0019305087125491005,-8.491870134002405e-06,0.001922016842415098,0.0019305087125491005,8.491870134002405e-06,0.0009605903645273849,ewma
2025-02-03,-0.0218202781796311,-0.017411337966226,0.017411337966226,True,0.004188493202734844,-0.0168884196031333,0.0168884196031333,True,0.004685265647672911,-0.0193922343686504,0.0193922343686504,True,0.0023066416204316656,-0.0018818515823031787,-0.0023786240272412455,0.0004967724449380668,0.0019808964024243987,0.002503814765517101,-0.0005229183630927024,0.0019808964024243987,0.002503814765517101,0.0005229183630927024,0.0023066416204316656,gradient_boosting
2025-02-04,0.0073817297515193,-0.0177931567326509,0.0177931567326509,False,0.0012587443242085099,-0.01858483606641,0.01858483606641,False,0.001298328290896465,-0.0194902144690506,0.0194902144690506,False,0.001343597211028495,8.485288681998513e-05,4.526892013203003e-05,3.95839666879551e-05,0.0016970577363997,0.0009053784026405998,0.0007916793337591002,0.0016970577363997,0.0009053784026405998,0.0007916793337591002,0.0012587443242085099,historical_simulation
2025-02-05,-0.0015461619871764,-0.0177931567326509,0.0177931567326509,False,0.000812349737273725,-0.018262471267424,0.018262471267424,False,0.0008358154640123799,-0.0205579691982838,0.0205579691982838,False,0.0009505903605553701,0.00013824062328164513,0.00011477489654299023,2.3465726738654898e-05,0.002764812465632902,0.002295497930859803,0.00046931453477309926,0.002764812465632902,0.002295497930859803,0.00046931453477309926,0.000812349737273725,historical_simulation
2025-02-06,-0.0012164630020381,-0.0177931567326509,0.0177931567326509,False,0.00082883468653064,-0.0177170782144984,0.0177170782144984,False,0.000825030760623015,-0.0197954967764493,0.0197954967764493,False,0.0009289516887205601,0.00010011700218992006,0.00010392092809754507,-3.8039259076250165e-06,0.0020023400437984007,0.002078418561950901,-7.607851815250033e-05,0.0020023400437984007,0.002078418561950901,7.607851815250033e-05,0.000825030760623015,ewma
2025-02-07,-0.0039215384030136,-0.0177931567326509,0.0177931567326509,False,0.000693580916481865,-0.0171843354756461,0.0171843354756461,False,0.0006631398536316251,-0.0189773900329866,0.0189773900329866,False,0.00075279258149865,5.921166501678501e-05,8.965272786702486e-05,-3.0441062850239853e-05,0.0011842333003357006,0.001793054557340499,-0.0006088212570047984,0.0011842333003357006,0.001793054557340499,0.0006088212570047984,0.0006631398536316251,ewma
2025-02-10,-0.0334518132524537,-0.0177931567326509,0.0177931567326509,True,0.01487572369381266,-0.0167355827105557,0.0167355827105557,True,0.0158804190148031,-0.0242540227624967,0.0242540227624967,True,0.008737900965459148,-0.006137822728353512,-0.007142518049343951,0.001004695320990439,0.006460866029845802,0.007518440051941001,-0.0010575740220951993,0.006460866029845802,0.007518440051941001,0.0010575740220951993,0.008737900965459148,gradient_boosting
2025-02-11,0.0113516485942213,-0.0184283830511137,0.0184283830511137,False,0.00148900158226675,-0.0210933401235917,0.0210933401235917,False,0.00162224943589065,-0.0223473701215559,0.0223473701215559,False,0.00168495093578886,0.00019594935352210997,6.270149989820993e-05,0.00013324785362390005,0.0039189870704421995,0.0012540299979641976,0.002664957072478002,0.0039189870704421995,0.0012540299979641976,0.002664957072478002,0.00148900158226675,historical_simulation
2025-02-12,-0.0041631508002139,-0.0184283830511137,0.0184283830511137,False,0.0007132616125449901,-0.0209559400991948,0.0209559400991948,False,0.0008396394649490451,-0.0206056315017754,0.0206056315017754,False,0.0008221240350780751,0.00010886242253308506,-1.751542987096994e-05,0.000126377852404055,0.002177248450661702,-0.00035030859741939924,0.0025275570480811013,0.002177248450661702,0.00035030859741939924,0.0025275570480811013,0.0007132616125449901,historical_simulation
2025-02-13,-0.0131719960892866,-0.0184283830511137,0.0184283830511137,False,0.00026281934809135497,-0.0203866588775071,0.0203866588775071,False,0.000360733139411025,-0.0193084987203486,0.0193084987203486,False,0.0003068251315531,4.4005783461745034e-05,-5.3908007857925004e-05,9.791379131967004e-05,0.0008801156692349009,-0.0010781601571584996,0.0019582758263934005,0.0008801156692349009,0.0010781601571584996,0.0019582758263934005,0.00026281934809135497,historical_simulation
2025-02-14,0.0092188578130708,-0.0184283830511137,0.0184283830511137,False,0.001382362043209225,-0.0204656750766845,0.0204656750766845,False,0.0014842266444877652,-0.0195954563152179,0.0195954563152179,False,0.0014407157064144352,5.835366320521007e-05,-4.351093807333003e-05,0.0001018646012785401,0.0011670732641042014,-0.0008702187614666006,0.002037292025570802,0.0011670732641042014,0.0008702187614666006,0.002037292025570802,0.001382362043209225,historical_simulation
2025-02-17,-0.0088853572886208,-0.0184283830511137,0.0184283830511137,False,0.00047715128812464495,-0.0201868630883505,0.0201868630883505,False,0.000565075289986485,-0.0250402181993921,0.0250402181993921,False,0.000807743045538565,0.00033059175741392003,0.00024266775555208,8.792400186184002e-05,0.0066118351482784,0.0048533551110416,0.0017584800372368002,0.0066118351482784,0.0048533551110416,0.0017584800372368002,0.00047715128812464495,historical_simulation
2025-02-18,0.0080735626728075,-0.0184283830511137,0.0184283830511137,False,0.00132509728619606,-0.0198966068735117,0.0198966068735117,False,0.00139850847731596,-0.0188395689700315,0.0188395689700315,False,0.00134565658214195,2.0559295945890045e-05,-5.285189517401003e-05,7.341119111990008e-05,0.0004111859189178009,-0.0010570379034802006,0.0014682238223980015,0.0004111859189178009,0.0010570379034802006,0.0014682238223980015,0.00132509728619606,historical_simulation
2025-02-19,0.0076802726053762,-0.0184283830511137,0.0184283830511137,False,0.001305432782824495,-0.0195628141744264,0.0195628141744264,False,0.0013621543389901302,-0.0195520254528266,0.0195520254528266,False,0.00136161490291014,5.6182120085645094e-05,-5.394360799901819e-07,5.6721556165635276e-05,0.0011236424017129001,-1.0788721599801904e-05,0.001134431123312702,0.0011236424017129001,1.0788721599801904e-05,0.001134431123312702,0.001305432782824495,historical_simulation
2025-02-20,0.0035868956600501,-0.0184283830511137,0.0184283830511137,False,0.00110076393555819,-0.0192176201186706,0.0192176201186706,False,0.0011402257889360351,-0.0247017721397794,0.0247017721397794,False,0.0014144333899914752,0.0003136694544332852,0.00027420760105544006,3.9461853377845135e-05,0.0062733890886657005,0.005484152021108801,0.0007892370675568992,0.0062733890886657005,0.005484152021108801,0.0007892370675568992,0.00110076393555819,historical_simulation
2025-02-21,0.0047282205117928,-0.0184283830511137,0.0184283830511137,False,0.001157830178145325,-0.0186881366065812,0.0186881366065812,False,0.0011708178559187,-0.0193247117544876,0.0193247117544876,False,0.0012026466133140202,4.481643516869517e-05,3.1828757395320094e-05,1.2987677773375079e-05,0.0008963287033738991,0.0006365751479063993,0.00025975355546749984,0.0008963287033738991,0.0006365751479063993,0.00025975355546749984,0.001157830178145325,historical_simulation
2025-02-24,0.0139691243969466,-0.0184283830511137,0.0184283830511137,False,0.0016198753724030153,-0.018218693197894,0.018218693197894,False,0.0016093908797420301,-0.0228371938034124,0.0228371938034124,False,0.00184031591001795,0.0002204405376149347,0.0002309250302759199,-1.0484492660985199e-05,0.004408810752298702,0.0046185006055184,-0.00020968985321969877,0.004408810752298702,0.0046185006055184,0.00020968985321969877,0.0016093908797420301,ewma
2025-02-25,-0.0065666523204143,-0.0184283830511137,0.0184283830511137,False,0.00059308653653497,-0.0185386769058884,0.0185386769058884,False,0.000598601229273705,-0.019000007524658,0.019000007524658,False,0.0006216677602121851,2.858122367721506e-05,2.306653093848011e-05,5.514692738734948e-06,0.0005716244735443007,0.0004613306187696009,0.00011029385477469983,0.0005716244735443007,0.0004613306187696009,0.00011029385477469983,0.00059308653653497,historical_simulation
2025-02-26,0.0120885938670594,-0.0184283830511137,0.0184283830511137,False,0.0015258488459086552,-0.0181675953484203,0.0181675953484203,False,0.001512809460773985,-0.0191233128893669,0.0191233128893669,False,0.001560595337821315,3.474649191265991e-05,4.778587704733e-05,-1.3039385134670095e-05,0.0006949298382531999,0.0009557175409465983,-0.00026078770269339843,0.0006949298382531999,0.0009557175409465983,0.00026078770269339843,0.001512809460773985,ewma
2025-02-27,0.00664437544645,-0.0184283830511137,0.0184283830511137,False,0.001253637924878185,-0.0182751240552006,0.0182751240552006,False,0.00124597497508253,-0.0184897222487384,0.0184897222487384,False,0.0012567048847594202,3.0669598812351796e-06,1.0729909676890142e-05,-7.662949795654963e-06,6.133919762470186e-05,0.00021459819353780024,-0.00015325899591309838,6.133919762470186e-05,0.00021459819353780024,0.00015325899591309838,0.00124597497508253,ewma
2025-02-28,-0.0094115688383189,-0.0184283830511137,0.0184283830511137,False,0.00045084071063973997,-0.017919485623034,0.017919485623034,False,0.0004253958392357549,-0.0190331474032966,0.0190331474032966,False,0.00048107892824888506,3.023821760914509e-05,5.568308901313015e-05,-2.5444871403985058e-05,0.0006047643521829016,0.001113661780262603,-0.0005088974280797014,0.0006047643521829016,0.001113661780262603,0.0005088974280797014,0.0004253958392357549,ewma
2025-03-03,0.0040066729904168,-0.0184283830511137,0.0184283830511137,False,0.001121752802076525,-0.0177825904859528,0.0177825904859528,False,0.00108946317381848,-0.018954291112859,0.018954291112859,False,0.00114804820516379,2.6295403087265136e-05,5.858503134531013e-05,-3.2289628258044996e-05,0.0005259080617453019,0.0011717006269062018,-0.0006457925651608999,0.0005259080617453019,0.0011717006269062018,0.0006457925651608999,0.00108946317381848,ewma
2025-03-04,0.0003895213175172,-0.0184283830511137,0.0184283830511137,False,0.0009408952184315451,-0.0173162723420343,0.0173162723420343,False,0.0008852896829775751,-0.0201848709853252,0.0201848709853252,False,0.0010287196151421202,8.782439671057511e-05,0.00014342993216454503,-5.560553545396992e-05,0.0017564879342115008,0.0028685986432908997,-0.0011121107090793989,0.0017564879342115008,0.0028685986432908997,0.0011121107090793989,0.0008852896829775751,ewma
2025-03-05,-0.0051723606847522,-0.0184283830511137,0.0184283830511137,False,0.000662801118318075,-0.0167894824449816,0.0167894824449816,False,0.0005808560880114701,-0.0191055328047822,0.0191055328047822,False,0.0006966586060015,3.3857487683424986e-05,0.00011580251799002991,-8.194503030660492e-05,0.000677149753668501,0.002316050359800599,-0.001638900606132098,0.000677149753668501,0.002316050359800599,0.001638900606132098,0.0005808560880114701,ewma
2025-03-06,0.023766531700306,-0.0184283830511137,0.0184283830511137,False,0.0021097457375709853,-0.0164108638684614,0.0164108638684614,False,0.00200886977843837,-0.0192130106276774,0.0192130106276774,False,0.00214897711639917,3.923137882818478e-05,0.00014010733796079996,-0.00010087595913261518,0.0007846275765636991,0.0028021467592159975,-0.0020175191826522984,0.0007846275765636991,0.0028021467592159975,0.0020175191826522984,0.00200886977843837,ewma
2025-03-07,0.0006755223249054,-0.0184283830511137,0.0184283830511137,False,0.000955195268800955,-0.0185701566765014,0.0185701566765014,False,0.0009622839500703401,-0.0239759203260189,0.0239759203260189,False,0.001232572132546215,0.00027737686374526007,0.00027028818247587494,7.088681269385127e-06,0.005547537274905201,0.0054057636495175,0.00014177362538770125,0.005547537274905201,0.0054057636495175,0.00014177362538770125,0.000955195268800955,historical_simulation
2025-03-10,-0.0044658912818104,-0.0184283830511137,0.0184283830511137,False,0.000698124588465165,-0.0180064919725047,0.0180064919725047,False,0.0006770300345347151,-0.0189428438965896,0.0189428438965896,False,0.0007238476307389599,2.572304227379488e-05,4.6817596204244824e-05,-2.1094553930449942e-05,0.0005144608454758989,0.0009363519240848973,-0.0004218910786089984,0.0005144608454758989,0.0009363519240848973,0.0004218910786089984,0.0006770300345347151,ewma
2025-03-11,0.0021768276190319,-0.0184283830511137,0.0184283830511137,False,0.00103026053350728,-0.0175504222031089,0.0175504222031089,False,0.0009863624911070402,-0.0188551698535774,0.0188551698535774,False,0.0010515998736304651,2.1339340123185035e-05,6.523738252342494e-05,-4.38980424002399e-05,0.00042678680246370157,0.0013047476504685004,-0.0008779608480047989,0.00042678680246370157,0.0013047476504685004,0.0008779608480047989,0.0009863624911070402,ewma
2025-03-12,-0.0095818029442752,-0.0177931567326509,0.0177931567326509,False,0.000410567689418785,-0.0170383539738062,0.0170383539738062,False,0.0003728275514765501,-0.0196234222233476,0.0196234222233476,False,0.00050208096395362,9.151327453483496e-05,0.00012925341247706988,-3.774013794223492e-05,0.0018302654906966996,0.0025850682495413974,-0.0007548027588446977,0.0018302654906966996,0.0025850682495413974,0.0007548027588446977,0.0003728275514765501,ewma
2025-03-13,-0.006026281411089,-0.0177931567326509,0.0177931567326509,False,0.0005883437660780949,-0.0169644064522263,0.0169644064522263,False,0.000546906252056865,-0.0198438704231082,0.0198438704231082,False,0.00069087945060096,0.0001025356845228651,0.00014397319854409505,-4.143751402122995e-05,0.0020507136904573016,0.0028794639708819014,-0.0008287502804245998,0.0020507136904573016,0.0028794639708819014,0.0008287502804245998,0.000546906252056865,ewma
2025-03-14,-0.0142231559578022,-0.0177931567326509,0.0177931567326509,False,0.000178500038742435,-0.0166258504457843,0.0166258504457843,False,0.00012013472439910498,-0.0188342633362823,0.0188342633362823,False,0.00023055536892400508,5.205533018157009e-05,0.0001104206445249001,-5.836531434333001e-05,0.0010411066036314018,0.0022084128904980016,-0.0011673062868665998,0.0010411066036314018,0.0022084128904980016,0.0011673062868665998,0.00012013472439910498,ewma
2025-03-17,0.0027057226566521,-0.0177931567326509,0.0177931567326509,False,0.00102494396946515,-0.0171076987784229,0.0171076987784229,False,0.0009906710717537501,-0.0193096818170227,0.0193096818170227,False,0.0011007702236837402,7.582625421859016e-05,0.00011009915192999008,-3.427289771139991e-05,0.0015165250843718024,0.0022019830385998015,-0.0006854579542279991,0.0015165250843718024,0.0022019830385998015,0.0006854579542279991,0.0009906710717537501,ewma
2025-03-18,-0.0039509490851117,-0.0177931567326509,0.0177931567326509,False,0.00069211038237696,-0.0166223157991015,0.0166223157991015,False,0.00063356833569949,-0.0205852474492633,0.0205852474492633,False,0.0008317149182075801,0.0001396045358306201,0.0001981465825080901,-5.854204667747002e-05,0.002792090716612402,0.003962931650161802,-0.0011708409335494004,0.002792090716612402,0.003962931650161802,0.0011708409335494004,0.00063356833569949,ewma
2025-03-19,-0.0304703744692766,-0.0177931567326509,0.0177931567326509,True,0.012043356849794417,-0.0161943604800335,0.0161943604800335,True,0.013562213289780946,-0.024033814498041,0.024033814498041,True,0.00611473197267382,-0.005928624877120597,-0.007447481317107126,0.0015188564399865288,0.006240657765390102,0.007839454018007501,-0.0015987962526173988,0.006240657765390102,0.007839454018007501,0.0015987962526173988,0.00611473197267382,gradient_boosting
2025-03-20,0.0025341517040167,-0.0177931567326509,0.0177931567326509,False,0.00101636542183338,-0.0199308444997376,0.0199308444997376,False,0.001123249810187715,-0.0220904390733758,0.0220904390733758,False,0.001231229538869625,0.000214864117036245,0.00010797972868190997,0.00010688438835433503,0.004297282340724899,0.0021595945736381968,0.0021376877670867024,0.004297282340724899,0.0021595945736381968,0.0021376877670867024,0.00101636542183338,historical_simulation
2025-03-21,0.0096407961595015,-0.0177931567326509,0.0177931567326509,False,0.00137169764460762,-0.0193506262567972,0.0193506262567972,False,0.001449571120814935,-0.0262956585741467,0.0262956585741467,False,0.00179682273668241,0.00042512509207479,0.0003472516158674749,7.787347620731512e-05,0.0085025018414958,0.006945032317349498,0.0015574695241463016,0.0085025018414958,0.006945032317349498,0.0015574695241463016,0.00137169764460762,historical_simulation
2025-03-24,0.0026290557050509,-0.0177931567326509,0.0177931567326509,False,0.00102111062188509,-0.0191590168980008,0.0191590168980008,False,0.0010894036301525851,-0.0190140678806226,0.0190140678806226,False,0.0010821561792836753,6.104555739858521e-05,-7.2474508689098546e-06,6.829300826749506e-05,0.0012209111479717025,-0.00014494901737819796,0.0013658601653499004,0.0012209111479717025,0.00014494901737819796,0.0013658601653499004,0.00102111062188509,historical_simulation
